"ecoregion","TAXA","value"
"PA0904","Mammals",0.0398923622987852
"PA0905","Mammals",0.00521121811339681
"PA0906","Mammals",0.00967164798318465
"PA0907","Mammals",0.00384342369204494
"PA0908","Mammals",0.0312301932917923
"PA1001","Mammals",0.00637975882138744
"PA1002","Mammals",0.027337088950743
"PA1003","Mammals",0.0276782130464138
"PA1004","Mammals",0.0037651146609943
"PA1005","Mammals",0.0031430022908526
"PA1006","Mammals",0.0938544480764284
"PA1007","Mammals",0.00161986443615611
"PA1008","Mammals",0.00927861911452367
"PA1009","Mammals",0.00441889973178542
"PA1010","Mammals",0.00544024261910345
"PA1011","Mammals",0.0262476857036301
"PA1012","Mammals",0.0177609154919035
"PA1013","Mammals",0.0103572489506602
"PA1014","Mammals",0.0177839427740469
"PA1015","Mammals",0.00849688311224964
"PA1016","Mammals",0.00231531283258537
"PA1017","Mammals",0.0482760015449021
"PA1018","Mammals",0.00203398987365985
"PA1019","Mammals",0.0197310336812638
"PA1020","Mammals",0.0187466779498721
"PA1021","Mammals",0.0127578155071574
"PA1022","Mammals",0.0107756771911
"PA1101","Mammals",0.00635425255387975
"PA1102","Mammals",0.0301432819135735
"PA1103","Mammals",0.00857385264555129
"PA1104","Mammals",0.0128381433340508
"PA1105","Mammals",0.00462833393196315
"PA1106","Mammals",0.00118292431541953
"PA1107","Mammals",0.00462279150714454
"PA1108","Mammals",0.00330355465645828
"PA1109","Mammals",0
"PA1110","Mammals",0.00356752460458096
"PA1111","Mammals",0.0113696336111532
"PA1112","Mammals",0.00346125107416482
"PA1113","Mammals",0.569346262832883
"PA1114","Mammals",0.00490603346315242
"PA1201","Mammals",0.0104433791259223
"PA1202","Mammals",0.00903913076093909
"PA1203","Mammals",0.149316099400238
"PA1204","Mammals",0.00186479231391333
"PA1205","Mammals",0.06840890753527
"PA1206","Mammals",0.34346004398599
"PA1207","Mammals",0.0296286952417448
"PA1208","Mammals",0.00350742116789368
"PA1209","Mammals",0.0245888626203496
"PA1210","Mammals",0.00738008121498331
"PA1211","Mammals",0.0154461378237786
"PA1212","Mammals",0.0571087181878377
"PA1213","Mammals",0.0501043310490627
"PA1214","Mammals",0.0580449773867588
"PA1215","Mammals",0.00664930796054772
"PA1216","Mammals",0.00797145667358259
"PA1217","Mammals",0.0124558711804991
"PA1218","Mammals",0.0040126474083123
"PA1219","Mammals",0.000287667142303737
"PA1220","Mammals",0.0193865696616086
"PA1221","Mammals",0.0203717469107484
"PA1222","Mammals",0.0262439186467693
"PA1301","Mammals",0.000690015708813467
"PA1302","Mammals",0.031211646043752
"PA1303","Mammals",0.0331803348378127
"PA1304","Mammals",0.00789070072753475
"PA1305","Mammals",0.0198796169623442
"PA1306","Mammals",0.0114853646966832
"PA1307","Mammals",0.0148024567382228
"PA1308","Mammals",0.00822856352777314
"PA1309","Mammals",0.00722869850379203
"PA1310","Mammals",0.0364634841178638
"PA1311","Mammals",0.00246727313037703
"PA1312","Mammals",0.0149576603823192
"PA1313","Mammals",0.0176250899262772
"PA1314","Mammals",0.0178369540823073
"PA1315","Mammals",0.00939710870316499
"PA1316","Mammals",0.00816704787610612
"PA1317","Mammals",0.0189077196797593
"PA1318","Mammals",0.0292977518695248
"PA1319","Mammals",0.00314594593628804
"PA1320","Mammals",0.0109958379985859
"PA1321","Mammals",0.0789287837183481
"PA1322","Mammals",0.00839621877163221
"PA1323","Mammals",0.00173351301491696
"PA1324","Mammals",0.0150514165001529
"PA1325","Mammals",0.0153924563895249
"PA1326","Mammals",0.0094981007585084
"PA1327","Mammals",0.0742977942424552
"PA1328","Mammals",0.0122685775945867
"PA1329","Mammals",0.0350925516259718
"PA1330","Mammals",0.0234956907349586
"PA1331","Mammals",0.0019409685230674
"PA1332","Mammals",0.0167601166413213
"PA1333","Mammals",0.007761922899327
"AA0101","Birds",0.0263440217807398
"AA0102","Birds",0.0221076044966115
"AA0103","Birds",0.034563719185942
"AA0104","Birds",0.0303517406992597
"AA0105","Birds",0.0848575061634848
"AA0106","Birds",0.0416613881615707
"AA0107","Birds",0.00949001505104619
"AA0108","Birds",0.00115249446908718
"AA0109","Birds",0
"AA0110","Birds",0.0182031173926121
"AA0111","Birds",0.0537216166321237
"AA0112","Birds",0.0486257506476777
"AA0113","Birds",0.0920886198137662
"AA0114","Birds",1.45547770389846e-07
"AA0115","Birds",0.0338602559303198
"AA0116","Birds",0.0132968357276278
"AA0117","Birds",0.00621871027821237
"AA0118","Birds",0.034813268536358
"AA0119","Birds",0.097838048699296
"AA0120","Birds",0.0209210405964721
"AA0121","Birds",0.0185032579575201
"AA0122","Birds",0.0270115793584209
"AA0123","Birds",0.0541997729311519
"AA0124","Birds",0.0831378572578214
"AA0125","Birds",0.00382385874706135
"AA0126","Birds",0.0656669417845229
"AA0127","Birds",0.0156494208080119
"AA0128","Birds",0.0218780406490587
"AA0201","Birds",0.0326484840229071
"AA0202","Birds",0.0187986279390265
"AA0203","Birds",0.0228949358654726
"AA0204","Birds",0.0497699360470432
"AA0401","Birds",0.0202253919272543
"AA0402","Birds",0.0267427197857966
"AA0403","Birds",0.0533067447240222
"AA0404","Birds",0.0287231483735375
"AA0405","Birds",0.0743719723655158
"AA0406","Birds",0.0429818626304305
"AA0407","Birds",0.0131442199947854
"AA0408","Birds",0.0167094604330955
"AA0409","Birds",0.0237999861527493
"AA0410","Birds",0.0106797436879893
"AA0411","Birds",0.00685070941755653
"AA0412","Birds",0.00700319610849055
"AA0413","Birds",0.0131249260794911
"AA0414","Birds",0.0066592295692888
"AA0701","Birds",0.0142820934721578
"AA0702","Birds",0.0150152507643117
"AA0703","Birds",0.0119146829448776
"AA0704","Birds",0.0140389115041316
"AA0705","Birds",0.013334925576635
"AA0706","Birds",0.0184296134084085
"AA0707","Birds",0.0165764325039791
"AA0708","Birds",0.00852781516812141
"AA0709","Birds",0.00883435592999313
"AA0801","Birds",0.0424181728332529
"AA0802","Birds",0.0111401721031245
"AA0803","Birds",0.0183247830548314
"AA1001","Birds",0.00148196765816126
"AA1002","Birds",0.0470812808473637
"AA1003","Birds",0.0725634412725921
"AA1101","Birds",0.0159681337891464
"AA1201","Birds",0.00601045314928316
"AA1202","Birds",0.0111178812139173
"AA1203","Birds",0.00435304763178479
"AA1204","Birds",0.00296405451719467
"AA1205","Birds",0.00215016612901663
"AA1206","Birds",0.00233627509785719
"AA1207","Birds",0.0181922848445855
"AA1208","Birds",0.00337175779703994
"AA1209","Birds",0.0101352257707662
"AA1210","Birds",0.0123343974108761
"AA1301","Birds",0.00337318937403311
"AA1302","Birds",0.0096091267628993
"AA1303","Birds",0.00571481304641012
"AA1304","Birds",0.0215160772067055
"AA1305","Birds",0.0132639785482401
"AA1306","Birds",0.00475858673757205
"AA1307","Birds",0.0056965354691951
"AA1308","Birds",0.0225671208364732
"AA1309","Birds",0.0146704727979505
"AA1310","Birds",0.014768246144763
"AA1401","Birds",0.00593421874136562
"AT0101","Birds",0.0223065966228068
"AT0102","Birds",0.0131970528347082
"AT0103","Birds",0.0123113819185998
"AT0104","Birds",0.0182739439822808
"AT0105","Birds",0.0849123578027395
"AT0106","Birds",0.00114641982959314
"AT0107","Birds",0.00887172071932194
"AT0108","Birds",0.00893287224430027
"AT0109","Birds",0.0202139829357815
"AT0110","Birds",0.00463658855549295
"AT0111","Birds",0.0137241914137804
"AT0112","Birds",0.0187901596323267
"AT0113","Birds",0.0187826394693778
"AT0114","Birds",0.00175977876561851
"AT0115","Birds",0.000976867363912287
"AT0116","Birds",0.00248754948595276
"AT0117","Birds",0.0793516117521581
"AT0118","Birds",0.0753346891123795
"AT0119","Birds",0.00232917950886396
"AT0120","Birds",0.133003721143129
"AT0121","Birds",0.00454512060052645
"AT0122","Birds",0.00139320088463764
"AT0123","Birds",0.00500050175899722
"AT0124","Birds",0.0267239816123197
"AT0125","Birds",0.0144298783753014
"AT0126","Birds",0.0231469585861966
"AT0127","Birds",0.0850122101511081
"AT0128","Birds",0.00684434643138355
"AT0129","Birds",0.00760325311787174
"AT0130","Birds",0.0255670567761342
"AT0201","Birds",0.0107707786037725
"AT0202","Birds",0.0594136919997839
"AT0203","Birds",0.00414042949561455
"AT0701","Birds",0.0211653394829736
"AT0702","Birds",0.00560895456859872
"AT0703","Birds",5.73664707443046e-06
"AT0704","Birds",0.0359576732607802
"AT0705","Birds",0.0159665718238816
"AT0706","Birds",0.0247658818295419
"AT0707","Birds",0.0196975374378387
"AT0708","Birds",0.000460610687824515
"AT0709","Birds",0.00836540139550919
"AT0710","Birds",0.000220927365639816
"AT0711","Birds",0.0192187389589025
"AT0712","Birds",0.0175041424479151
"AT0713","Birds",0.0301266170892792
"AT0714","Birds",0.00213483316653212
"AT0715","Birds",0.039674394671579
"AT0716","Birds",0.0143845806838201
"AT0717","Birds",0.00877861744649214
"AT0718","Birds",0.0128394591366005
"AT0719","Birds",0.0155034237188229
"AT0721","Birds",0.0109986007301198
"AT0722","Birds",0.0268226613389392
"AT0723","Birds",0.0142236185079502
"AT0724","Birds",0.00152977822053764
"AT0725","Birds",0.015639158342963
"AT0726","Birds",0.00673074843783562
"AT0801","Birds",0.00110262023701404
"AT0802","Birds",6.64759818893652e-06
"AT0803","Birds",0.010066305636946
"AT0901","Birds",0.000443192213833585
"AT0902","Birds",0.00057416001438
"AT0903","Birds",0.00124735415446701
"AT0904","Birds",0.000580142884880249
"AT0905","Birds",0.00422336905092046
"AT0906","Birds",0.00130412424090826
"AT0907","Birds",0.00799656701126508
"AT0908","Birds",0.00173161371949373
"AT1001","Birds",0.00638191485562386
"AT1002","Birds",0.0108402354988128
"AT1003","Birds",0.00143780589269962
"AT1004","Birds",0.0164280758351259
"AT1005","Birds",0.00495627316181084
"AT1006","Birds",0.00113738136021916
"AT1007","Birds",0.0169454027214497
"AT1008","Birds",0.00290010558550254
"AT1009","Birds",0.013517419837999
"AT1010","Birds",0.00959446938214783
"AT1011","Birds",0.0018735051161059
"AT1012","Birds",0.00224661402103305
"AT1013","Birds",0.00230120179757343
"AT1014","Birds",0.0035888124192032
"AT1015","Birds",0.00400831173393511
"AT1201","Birds",0.00220716230464511
"AT1202","Birds",0.0062652819885174
"AT1203","Birds",0.0065091138606635
"AT1302","Birds",0.00214220395885203
"AT1303","Birds",0.000394558826920875
"AT1304","Birds",0.0001765009255547
"AT1305","Birds",0.00801979018374251
"AT1306","Birds",0.000722402136764336
"AT1307","Birds",0.01092146891935
"AT1308","Birds",0
"AT1309","Birds",0.019808209068014
"AT1310","Birds",0.00328567523857605
"AT1311","Birds",0.0259166947999938
"AT1312","Birds",0.028217217076842
"AT1313","Birds",0.0080643127716756
"AT1314","Birds",0.0227143746405801
"AT1315","Birds",0.00740389185705577
"AT1316","Birds",0.011591836404374
"AT1318","Birds",0.0280822205529214
"AT1319","Birds",0.0175323488189975
"AT1320","Birds",0.016063133272934
"AT1321","Birds",0.019990596842268
"AT1322","Birds",0.0125171798912955
"AT1401","Birds",0.00467308972142009
"AT1402","Birds",0.00309434518840342
"AT1403","Birds",0.00227287059932035
"AT1404","Birds",0.0045222629482519
"AT1405","Birds",0.000245025183547178
"IM0101","Birds",0.019674802564114
"IM0102","Birds",0.0520733039276467
"IM0103","Birds",0.0406479172029473
"IM0104","Birds",0.00919340946467742
"IM0105","Birds",0.0126606384377763
"IM0106","Birds",0.00487636725605722
"IM0107","Birds",0.00187366395367238
"IM0108","Birds",0.00133862871449985
"IM0109","Birds",0.00417771994967635
"IM0110","Birds",0.0194499343638398
"IM0111","Birds",0.0189887594494527
"IM0112","Birds",0.0131093592934168
"IM0113","Birds",0.0114626780050665
"IM0114","Birds",0.0398624945984163
"IM0115","Birds",0.00637319292545945
"IM0116","Birds",0.00111770150404618
"IM0117","Birds",0.0120628999960787
"IM0118","Birds",0.0215781951607858
"IM0119","Birds",0.0100584616077533
"IM0120","Birds",0.0106378848699442
"IM0121","Birds",0.00491889531447876
"IM0122","Birds",0.0167686231903535
"IM0123","Birds",0.0542237184946748
"IM0124","Birds",0.00321931696744726
"IM0125","Birds",8.88516674192218e-05
"IM0126","Birds",0.00679178007855562
"IM0127","Birds",0.00412316681887421
"IM0128","Birds",0.0498557666143975
"IM0129","Birds",0.0591018645050385
"IM0130","Birds",0.0192795281978253
"IM0131","Birds",0.0120475220758896
"IM0132","Birds",0.00652221044824008
"IM0133","Birds",0.0246674193286721
"IM0134","Birds",0.00461268927163237
"IM0135","Birds",0.00539887661344024
"IM0136","Birds",0.00591139356123584
"IM0137","Birds",0.0246515741853661
"IM0138","Birds",0.000733035828285049
"IM0139","Birds",0.00344748369023456
"IM0140","Birds",0.00886248348965207
"IM0141","Birds",0.0055550118678015
"IM0142","Birds",0.00151032823652388
"IM0143","Birds",0.0222051715021972
"IM0144","Birds",0.00844739992668074
"IM0145","Birds",0.000612713486737184
"IM0146","Birds",0.0184707307834889
"IM0147","Birds",0.000970708847982112
"IM0148","Birds",0
"IM0149","Birds",0.00765538542136318
"IM0150","Birds",0.00797342064568625
"IM0151","Birds",0.0125603464034545
"IM0152","Birds",0.0174215294837114
"IM0153","Birds",0.00818940521803103
"IM0154","Birds",0.0250493013214909
"IM0155","Birds",0.0129612201580714
"IM0156","Birds",0.0127781358383935
"IM0157","Birds",0.00265097978867611
"IM0158","Birds",0.0525292597513192
"IM0159","Birds",0.0302907598724729
"IM0160","Birds",0.0108793940391112
"IM0161","Birds",0.0100895278667186
"IM0162","Birds",0.00119266013382922
"IM0163","Birds",0.00911626202494166
"IM0164","Birds",0.00187481688659285
"IM0165","Birds",0.00207731290991559
"IM0166","Birds",0.0145879724107388
"IM0167","Birds",0.0369861145591372
"IM0168","Birds",0.00970135333616192
"IM0169","Birds",0.00618897863567562
"IM0170","Birds",0.0156889302594346
"IM0171","Birds",0.0013007206229159
"IM0172","Birds",0.0189583575262665
"IM0201","Birds",0.0134294329499362
"IM0202","Birds",0.0143302911764396
"IM0203","Birds",0.00986251313635496
"IM0204","Birds",0.00124245521993047
"IM0205","Birds",0.00276344992378959
"IM0206","Birds",0.0131359234820071
"IM0207","Birds",0.0134149070860692
"IM0208","Birds",0.00379069675704455
"IM0209","Birds",0.00751078010160762
"IM0210","Birds",0.0114467399363548
"IM0211","Birds",0.00408776276075494
"IM0212","Birds",0.0129764131264889
"IM0301","Birds",0.0104440210688915
"IM0302","Birds",0.0165599329839048
"IM0303","Birds",0.00283270989265848
"IM0304","Birds",0.00273506369312725
"IM0401","Birds",0.0170488176514026
"IM0402","Birds",0.00265998778942315
"IM0403","Birds",0.0205738866551761
"IM0501","Birds",0.0118316333870714
"IM0502","Birds",0.0039989278373527
"IM0701","Birds",0.00443977041931025
"IM0901","Birds",0.00161321792390121
"IM1001","Birds",0.00470181710261503
"IM1301","Birds",0.0161246764522102
"IM1302","Birds",0.00100617730026233
"IM1303","Birds",0.0147518815089799
"IM1304","Birds",0.014590260787244
"IM1401","Birds",0.000572836360088355
"IM1402","Birds",0.00232318009266003
"IM1403","Birds",0.000577580599282011
"IM1404","Birds",0.00350778389098269
"IM1405","Birds",0.00810348678734019
"IM1406","Birds",0.00195340899213565
"NA0201","Birds",0.0052368709069606
"NA0302","Birds",0.0259278088252445
"NA0303","Birds",0.00727075627145961
"NA0401","Birds",0.00206273919188248
"NA0402","Birds",0.00499646675368382
"NA0403","Birds",0.00415684261542837
"NA0404","Birds",0.00809260497390581
"NA0405","Birds",0.00191202250546229
"NA0406","Birds",0.00601111149489868
"NA0407","Birds",0.0023336432104316
"NA0408","Birds",0.000792578200253497
"NA0409","Birds",0.00577921477232667
"NA0410","Birds",0.00510108225094662
"NA0411","Birds",0.00291616356395387
"NA0412","Birds",0.0021500230388487
"NA0413","Birds",0.0152278861128958
"NA0414","Birds",0.00563611974507085
"NA0415","Birds",0.00385427544950219
"NA0416","Birds",0.00586705071026333
"NA0417","Birds",0.000563803684126541
"NA0501","Birds",0.000886001687620631
"NA0502","Birds",0.00209259760376577
"NA0503","Birds",0.00547227985140755
"NA0504","Birds",0.00064293784708416
"NA0505","Birds",0.00196324796356107
"NA0506","Birds",0.00356293913546823
"NA0507","Birds",0.00139068675712167
"NA0508","Birds",0.00138118734193257
"NA0509","Birds",0.00131638417955231
"NA0510","Birds",0.00246530654998953
"NA0511","Birds",0.00720503365428429
"NA0512","Birds",0.00208413428230693
"NA0513","Birds",0.000808781132852439
"NA0514","Birds",0.00307212251424278
"NA0515","Birds",0.000228128306903004
"NA0516","Birds",0.00200624920868154
"NA0517","Birds",0.00660357265808266
"NA0518","Birds",0.00554736406772114
"NA0519","Birds",0.000716330113387121
"NA0520","Birds",0.00244793624185777
"NA0521","Birds",0.000591415638240781
"NA0522","Birds",0.00153409280124475
"NA0523","Birds",0.00519608838079298
"NA0524","Birds",0.00177985268380742
"NA0525","Birds",0.000351027876921279
"NA0526","Birds",0.000285478446088293
"NA0527","Birds",0.00270926678969769
"NA0528","Birds",0.00441711092461674
"NA0529","Birds",0.0136917408534971
"NA0530","Birds",0.00150472901638814
"NA0601","Birds",0.0028250790682676
"NA0602","Birds",0.00695873438909044
"NA0603","Birds",0.000758750280167721
"NA0604","Birds",0.000407153918780497
"NA0605","Birds",0.00768761339795013
"NA0606","Birds",0.00808780791441805
"NA0607","Birds",0.00949669619229915
"NA0608","Birds",0.0063130119398282
"NA0609","Birds",0.00766868518365859
"NA0610","Birds",0.00536456675428196
"NA0611","Birds",0.00036317098327626
"NA0612","Birds",0.0146303573848096
"NA0613","Birds",0.00452539003890382
"NA0614","Birds",0.00458985031564915
"NA0615","Birds",9.89169026040892e-05
"NA0616","Birds",0.00472041043449317
"NA0617","Birds",0.00140085163285807
"NA0701","Birds",0.00427106662053806
"NA0801","Birds",0.00591823431410717
"NA0802","Birds",0.00739036278705141
"NA0803","Birds",0.00792480796987184
"NA0804","Birds",0.0107165189428073
"NA0805","Birds",0.00540046090366632
"NA0806","Birds",0.00339048037729262
"NA0807","Birds",0.000872998605796372
"NA0808","Birds",0.00205193838568373
"NA0809","Birds",0.00204972803580908
"NA0810","Birds",0.00473200183639113
"NA0811","Birds",0.0135419567811794
"NA0812","Birds",0.001656175533537
"NA0813","Birds",0.0013012220370885
"NA0814","Birds",0.00163740229007861
"NA0815","Birds",0.0112321041442867
"NA1101","Birds",0.00276443376635558
"NA1102","Birds",0.00793768306588319
"NA1103","Birds",0.00419728314345415
"NA1104","Birds",0.00809822661765044
"NA1105","Birds",0.000548335454588261
"NA1106","Birds",0.0107718466961323
"NA1107","Birds",0.0119673053883238
"NA1108","Birds",0.00577004712304327
"NA1109","Birds",0.00415415482959126
"NA1110","Birds",0.0115085159999108
"NA1111","Birds",0.00452421465076269
"NA1112","Birds",0.123490941050514
"NA1113","Birds",0
"NA1114","Birds",0.0103658749251277
"NA1115","Birds",0.0204188049374191
"NA1116","Birds",0.00387610625681225
"NA1117","Birds",0.00286160749987453
"NA1118","Birds",0.0008118120530355
"NA1201","Birds",0.00309068760381445
"NA1202","Birds",0.00566493660983944
"NA1203","Birds",0.0021041557303219
"NA1301","Birds",0.00597905001611528
"NA1302","Birds",0.00563449703963638
"NA1303","Birds",0.0171564837266565
"NA1304","Birds",0.0146875981284976
"NA1305","Birds",0.0115687349289222
"NA1306","Birds",0.00287042363014072
"NA1307","Birds",0.00993150106861347
"NA1308","Birds",0.00544175882561109
"NA1309","Birds",0.00584592818071034
"NA1310","Birds",0.0103762530064711
"NA1311","Birds",0.00136847537488905
"NA1312","Birds",0.00472779271920385
"NA1313","Birds",0.00424192059568407
"NT0101","Birds",0.0285304783391175
"NT0102","Birds",0.00203357323626826
"NT0103","Birds",0.029940330380338
"NT0104","Birds",0.0267833688493256
"NT0105","Birds",0.0291202478341794
"NT0106","Birds",0
"NT0107","Birds",0.00812353998141932
"NT0108","Birds",0.0027527744592798
"NT0109","Birds",0.0194277168138973
"NT0111","Birds",0.0163657653451532
"NT0112","Birds",0.00541136058484898
"NT0113","Birds",0.00168337231782525
"NT0114","Birds",0.000777851800761459
"NT0115","Birds",0.0278370348334887
"NT0116","Birds",0.0455600836694178
"NT0117","Birds",0.0110205391968295
"NT0118","Birds",0.0191872762588035
"NT0119","Birds",0.00528154328751874
"NT0120","Birds",0.0179310735414978
"NT0121","Birds",0.0614827817209109
"NT0122","Birds",0.00784988801098462
"NT0124","Birds",0.0113914367271903
"NT0125","Birds",0.0215530934176942
"NT0126","Birds",0.000873182937195964
"NT0127","Birds",0.0306123446653597
"NT0128","Birds",0.00885769485619375
"NT0129","Birds",0.0181780953963007
"NT0130","Birds",0.016994739166826
"NT0131","Birds",0.0403156830292224
"NT0132","Birds",0.0121065822042664
"NT0133","Birds",0.0107180981631584
"NT0134","Birds",0.00415470121285323
"NT0135","Birds",0.0310374706817467
"NT0136","Birds",0.0529919979436978
"NT0137","Birds",0.0105012456269417
"NT0138","Birds",0.0042651728253978
"NT0139","Birds",0.006520602930055
"NT0140","Birds",0.01526218595664
"NT0141","Birds",0.00360584765655532
"NT0142","Birds",0.0212930669121066
"NT0143","Birds",0.0110471396174768
"NT0144","Birds",0.000495937906003228
"NT0145","Birds",0.0574027672523009
"NT0146","Birds",0.0023280787330161
"NT0147","Birds",0.00182577945938139
"NT0148","Birds",0.00210687938430392
"NT0149","Birds",0.000661577703466715
"NT0150","Birds",0.0357932749104916
"NT0151","Birds",0.012596176685254
"NT0152","Birds",0.00776332177560175
"NT0153","Birds",0.0677850768832214
"NT0154","Birds",0.0208906782531363
"NT0155","Birds",0.0322072963370417
"NT0156","Birds",0.00768753087979024
"NT0157","Birds",0.00740552677822521
"NT0158","Birds",0.0062122338687267
"NT0159","Birds",0.0123256441269198
"NT0160","Birds",0.0293805678764616
"NT0161","Birds",0.00237572755172071
"NT0162","Birds",0.00467869411255333
"NT0163","Birds",0.00755679079365081
"NT0164","Birds",0.000230342781681599
"NT0165","Birds",0.00930868078967706
"NT0166","Birds",0.0395962901358187
"NT0167","Birds",0.0259014587007071
"NT0168","Birds",0.0173003453514202
"NT0169","Birds",0.00557774550258151
"NT0170","Birds",0.00793376892521561
"NT0171","Birds",0.00337225382177964
"NT0173","Birds",0.0228291524605635
"NT0174","Birds",0.0158653988470158
"NT0175","Birds",0.0129832817228951
"NT0176","Birds",0.0105750193056551
"NT0177","Birds",0.00115142230777113
"NT0178","Birds",0.0146414263461011
"NT0179","Birds",0.0381596420944042
"NT0180","Birds",0.0113051575272533
"NT0181","Birds",0.0119545991580752
"NT0182","Birds",0.204977537958975
"NT0201","Birds",0.00429171621416101
"NT0202","Birds",0.0108758631601027
"NT0204","Birds",0.0058664345488736
"NT0205","Birds",0.0131617432317581
"NT0206","Birds",0.0327403134937188
"NT0207","Birds",0.00260636660687367
"NT0209","Birds",0.012754807458557
"NT0210","Birds",0.0255865832090421
"NT0211","Birds",0.00373209542171563
"NT0212","Birds",0.0108248122579514
"NT0213","Birds",0.0238859042993708
"NT0214","Birds",0.012046160379569
"NT0215","Birds",0.0102610349644599
"NT0216","Birds",0.0618231541459197
"NT0217","Birds",0.00647436278685491
"NT0218","Birds",0.0056830529260833
"NT0219","Birds",0.00386773448841446
"NT0220","Birds",0.00330517120690067
"NT0221","Birds",0.00366847502065612
"NT0222","Birds",0.00378315520467683
"NT0223","Birds",0.0281535242612365
"NT0224","Birds",0.000983918972139154
"NT0225","Birds",0.00314696241712698
"NT0226","Birds",0.00767813923323558
"NT0227","Birds",0.000881513793909
"NT0228","Birds",0.011423191508091
"NT0229","Birds",0.00810657977467743
"NT0230","Birds",0.0108191993881941
"NT0232","Birds",0.0285362854262004
"NT0233","Birds",0.000864446915825553
"NT0235","Birds",0.00829482264207929
"NT0301","Birds",0.00397849035071906
"NT0302","Birds",0.000702045538548129
"NT0303","Birds",0.0291352794542564
"NT0304","Birds",0.0039154603808436
"NT0305","Birds",0.023404204387878
"NT0306","Birds",0.00314452712299382
"NT0307","Birds",0.000132724153000671
"NT0308","Birds",0.002718875283906
"NT0309","Birds",0.0170069008387431
"NT0310","Birds",0.0170066889287928
"NT0401","Birds",0.122614342137488
"NT0402","Birds",0.0246178719922558
"NT0404","Birds",0.0280991250805095
"NT0702","Birds",0.00814938861411806
"NT0703","Birds",0.00626267564736434
"NT0704","Birds",0.0746944611368625
"NT0705","Birds",2.50188948772469e-06
"NT0707","Birds",0.0137824937195566
"NT0708","Birds",0.0141498797525755
"NT0709","Birds",0.0210235936858252
"NT0710","Birds",0.0214884351433258
"NT0801","Birds",0.0136917346639262
"NT0802","Birds",0.0191773275752908
"NT0803","Birds",0.0225544143775381
"NT0805","Birds",0.04177865041823
"NT0902","Birds",0.00960825513700564
"NT0903","Birds",0.000417100846807843
"NT0904","Birds",0.00153030327862205
"NT0905","Birds",0.00325205497663705
"NT0906","Birds",0.000457824398898746
"NT0907","Birds",0.00883392096334409
"NT0908","Birds",0.00247869441643694
"NT0909","Birds",0.00271164899702304
"NT1001","Birds",0.02343949732432
"NT1002","Birds",0.0142152824225658
"NT1003","Birds",0.0554828732027215
"NT1004","Birds",0.020816885570433
"NT1005","Birds",0.0131726823990205
"NT1006","Birds",0.0469855219362829
"NT1007","Birds",0.0382176236086973
"NT1008","Birds",0.00927052708205975
"NT1010","Birds",0.0109357032624796
"NT1201","Birds",0.0220183124901118
"NT1301","Birds",0.00267399758051948
"NT1303","Birds",0.0154972043669418
"NT1304","Birds",0.0552554710776659
"NT1305","Birds",0.00705989750987773
"NT1306","Birds",0.00154280476339673
"NT1307","Birds",0.0689507759999746
"NT1308","Birds",0.00568944275367643
"NT1309","Birds",0.0159706894705431
"NT1312","Birds",0.00130131545880259
"NT1313","Birds",0.0039814103427725
"NT1314","Birds",0.000833156632887474
"NT1315","Birds",0.0647843750396161
"NT1316","Birds",0.00214283484986376
"NT1318","Birds",0
"NT1401","Birds",0.0206988357840295
"NT1402","Birds",0.0216476770943223
"NT1403","Birds",0.0151603927811791
"NT1404","Birds",0.00295378359957959
"NT1405","Birds",0.0250495552461625
"NT1406","Birds",0.0205754974443276
"NT1407","Birds",0.0089635727024597
"OC0103","Birds",0.0378571298537128
"OC0105","Birds",0.0669110614294345
"OC0106","Birds",0.202334134800064
"OC0108","Birds",0.0933893345416252
"OC0109","Birds",1.14438166328515e-05
"OC0110","Birds",0.0106527424216608
"OC0112","Birds",0.100832385810457
"OC0114","Birds",0.00686024307869664
"OC0115","Birds",0.0372042527442434
"OC0117","Birds",9.15497617470835e-05
"OC0201","Birds",0.0372864952592313
"OC0202","Birds",0.087950050240841
"OC0203","Birds",0.047869698234012
"OC0701","Birds",0.111324715173128
"OC0702","Birds",0.00767957911244628
"PA0101","Birds",0.0113231055014004
"PA0102","Birds",0.0105943272783334
"PA0401","Birds",0.000260440458651146
"PA0402","Birds",0.00338735858534678
"PA0403","Birds",0.0285759343608198
"PA0404","Birds",0.00224174756649041
"PA0405","Birds",0.00108888476926344
"PA0406","Birds",0.00114685820223673
"PA0407","Birds",0.000835914030538416
"PA0408","Birds",0.00441290443967027
"PA0409","Birds",0.00282140746722791
"PA0410","Birds",0.00134652799600664
"PA0411","Birds",0.00601224460546319
"PA0412","Birds",0.00610055177251448
"PA0413","Birds",0.00819653688219832
"PA0414","Birds",0.00113290073605067
"PA0415","Birds",0.0121439142675223
"PA0416","Birds",0.000536673101723188
"PA0417","Birds",0.00668569443269289
"PA0418","Birds",0.000748675030942755
"PA0419","Birds",0.00651420006384112
"PA0420","Birds",0.00122661163001789
"PA0421","Birds",0.000789511719179613
"PA0422","Birds",0.00110942374855212
"PA0423","Birds",0.00106002024447796
"PA0424","Birds",0.0055920090195006
"PA0425","Birds",0.0103429392097314
"PA0426","Birds",0.0105414490244597
"PA0427","Birds",0.00129298134194635
"PA0428","Birds",0.00409531613591876
"PA0429","Birds",0.000638404828607632
"PA0430","Birds",0.0028609637088331
